Date,Time,Symbol,Price,Equity,Balance,Profit,Positions,Score,ExitScore,Factors_srScore,Factors_maScore,Factors_rsiScore,Factors_macdScore,Factors_stochScore,Factors_bbScore,Factors_atrScore,Factors_sarScore,Factors_ichimokuScore,Factors_adxScore,Factors_volumeScore,Factors_mfiScore,Factors_priceMAScore,Factors_emaScore,Factors_emaCrossScore,Factors_cciScore,Factors_breakoutScore,Factors_phaseScore,Factors_institutionalPhaseScore,Factors_orderBlockScore,Factors_sweepScore,Factors_htfScore,Factors_uhtfScore,Factors_fvgScore,Factors_pullbackScore,Factors_supportStrength,Factors_resistanceStrength,Factors_candleScore,Factors_candlePattern,Factors_candleContext,Factors_majorFactors,Factors_nearestLevels,Factors_confidence,Factors_fvgContext,ExitFactors_srScore,ExitFactors_maScore,ExitFactors_rsiScore,ExitFactors_macdScore,ExitFactors_stochScore,ExitFactors_bbScore,ExitFactors_atrScore,ExitFactors_sarScore,ExitFactors_ichimokuScore,ExitFactors_adxScore,ExitFactors_volumeScore,ExitFactors_mfiScore,ExitFactors_priceMAScore,ExitFactors_emaScore,ExitFactors_emaCrossScore,ExitFactors_cciScore,ExitFactors_breakoutScore,ExitFactors_phaseScore,ExitFactors_institutionalPhaseScore,ExitFactors_orderBlockScore,ExitFactors_sweepScore,ExitFactors_htfScore,ExitFactors_uhtfScore,ExitFactors_fvgScore,ExitFactors_pullbackScore,ExitFactors_supportStrength,ExitFactors_resistanceStrength,ExitFactors_candleScore,ExitFactors_candlePattern,ExitFactors_candleContext,ExitFactors_majorFactors,ExitFactors_nearestLevels,ExitFactors_confidence,ExitFactors_fvgContext,EntryScore_Indicator,EntryScore_ADX,EntryScore_SR,EntryScore_FVG,EntryScore_HTF,EntryScore_Candle,EntryScore_Breakout,EntryScore_Phase,EntryScore_InstPhase,EntryScore_OrderBlock,EntryScore_Sweep,EntryScore_UHTF,EntryScore_MarketType,EntryScore_Bias,EntryScore_Fibonacci,EntryScore_VWAP,EntryScore_AVWAP,EntryScore_Pullback,EntryScore_Swing,EntryScore_EMA,EntryScore_FinalScore,EntryScore_Threshold,EntryScore_StrategyType,EntryScore_ActiveStrategies,EntryScore_MainReason,ExitScoreDetails_Indicator,ExitScoreDetails_ADX,ExitScoreDetails_SR,ExitScoreDetails_FVG,ExitScoreDetails_HTF,ExitScoreDetails_Candle,ExitScoreDetails_Breakout,ExitScoreDetails_Phase,ExitScoreDetails_InstPhase,ExitScoreDetails_OrderBlock,ExitScoreDetails_Sweep,ExitScoreDetails_UHTF,ExitScoreDetails_MarketType,ExitScoreDetails_Bias,ExitScoreDetails_Fibonacci,ExitScoreDetails_VWAP,ExitScoreDetails_AVWAP,ExitScoreDetails_Pullback,ExitScoreDetails_Swing,ExitScoreDetails_EMA,ExitScoreDetails_FinalScore,ExitScoreDetails_Threshold,ExitScoreDetails_StrategyType,ExitScoreDetails_ActiveStrategies,ExitScoreDetails_MainReason,Pullback_PullbackValid,Pullback_SwingHigh,Pullback_SwingLow,Pullback_InGoldenZone,Pullback_Strength
08/11/2022,18:30:00,SYM,16.32,1000.0,1000.0,0.0,0,22.38,-48.84,0.0,90.0,-27.98,90.0,-90.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,35.17,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,17.29,0.0,0.0,100.0,86.61,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.86,14.0,0.0,49.03,34.61,50.0,100.0,48.71,22.38,21.6,MULTI_STRATEGY,12.0,,-86.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,50.0
08/11/2022,18:31:00,SYM,16.3,1000.0,1000.0,0.0,0,18.24,-78.84,0.0,90.0,-24.28,90.0,-90.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,29.06,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,17.55,0.0,0.0,100.0,86.58,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,14.0,0.0,47.84,12.98,30.0,100.0,-50.6,18.24,21.6,MULTI_STRATEGY,12.0,,-88.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0
08/11/2022,18:32:30,SYM,16.3,1000.0,1000.0,0.0,0,17.54,-78.84,0.0,90.0,-24.28,90.0,-90.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,29.06,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,17.55,0.0,0.0,100.0,86.58,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,14.0,0.0,47.79,0.0,30.0,100.0,-50.6,17.54,21.6,MULTI_STRATEGY,12.0,,-88.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0
08/11/2022,18:35:30,SYM,16.3,1000.0,1000.0,0.0,0,17.28,-78.84,0.0,90.0,-24.28,90.0,-90.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,29.06,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,17.55,0.0,0.0,100.0,86.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,47.77,0.0,30.0,100.0,-50.6,17.28,21.6,MULTI_STRATEGY,12.0,,-88.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0
08/11/2022,18:39:30,SYM,16.35,1000.0,1000.0,0.0,0,21.9,-78.84,0.0,90.0,-32.9,90.0,-90.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,43.28,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,16.94,0.0,100.0,100.0,86.67,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.02,14.0,0.0,50.41,40.0,50.0,92.37,42.43,21.9,21.6,MULTI_STRATEGY,12.0,,-83.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,50.0
08/11/2022,18:40:30,SYM,16.3,1000.0,1000.0,0.0,0,19.64,-78.84,0.0,90.0,-8.91,90.0,-90.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,21.22,0.0,0.0,100.0,86.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,14.0,0.0,47.68,29.18,30.0,100.0,-50.51,19.64,21.6,MULTI_STRATEGY,12.0,,-98.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0
08/11/2022,18:43:30,SYM,16.27,1000.0,1000.0,0.0,0,14.9,-88.84,0.0,-90.0,-5.15,-90.0,-90.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,0.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,-10.65,0.0,0.0,100.0,86.52,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,14.0,0.0,46.04,37.42,80.0,100.0,-41.32,14.9,21.6,MULTI_STRATEGY,12.0,,-99.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,true,80.0
08/11/2022,18:44:30,SYM,16.35,1000.0,1000.0,0.0,0,21.75,-88.84,0.0,90.0,-32.9,90.0,-90.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,39.35,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,19.51,0.0,100.0,100.0,86.67,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,14.0,0.0,50.3,37.4,50.0,92.37,33.07,21.75,21.6,MULTI_STRATEGY,12.0,,-84.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,50.0
08/11/2022,18:48:00,SYM,16.35,1000.0,1000.0,0.0,0,21.89,-88.84,0.0,90.0,-32.9,90.0,-90.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-89.6,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,39.35,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,19.54,0.0,100.0,100.0,86.67,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,14.0,0.0,50.28,39.99,50.0,92.37,33.07,21.89,21.6,MULTI_STRATEGY,12.0,,-84.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,50.0
08/11/2022,18:49:30,SYM,16.3,1000.0,1000.0,0.0,0,14.15,-88.84,0.0,90.0,-8.91,90.0,-90.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-35.2,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,25.14,0.0,0.0,100.0,86.58,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,10.2,14.0,0.0,47.55,23.13,30.0,100.0,-50.51,14.15,21.6,MULTI_STRATEGY,12.0,,-98.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0
08/11/2022,18:50:30,SYM,16.28,1000.0,1000.0,0.0,0,19.77,-88.84,0.0,-90.0,-6.04,-90.0,-90.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-29.1,0.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,-6.37,0.0,0.0,100.0,86.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66,14.0,0.0,46.45,12.3,80.0,100.0,-43.92,19.77,21.6,MULTI_STRATEGY,12.0,,-99.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,true,80.0
08/11/2022,18:56:30,SYM,16.3,1000.0,1000.0,0.0,0,17.46,-88.84,0.0,90.0,-8.91,-90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-27.21,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,19.28,0.0,0.0,100.0,86.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,47.52,1.48,30.0,100.0,-50.52,17.46,21.6,MULTI_STRATEGY,12.0,,-99.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0
08/11/2022,18:58:01,SYM,16.31,1000.0,1000.0,0.0,0,19.78,-88.84,0.0,90.0,-9.93,-90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-27.92,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,19.15,0.0,0.0,100.0,86.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,14.0,0.0,48.04,0.0,30.0,100.0,50.89,19.78,21.6,MULTI_STRATEGY,12.0,,-99.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0
08/11/2022,18:59:30,SYM,16.3,1000.0,1000.0,0.0,0,17.39,-88.84,0.0,90.0,-8.91,-90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-24.07,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,19.5,0.0,0.0,100.0,86.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,47.46,0.0,30.0,100.0,-50.52,17.39,21.6,MULTI_STRATEGY,12.0,,-99.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0
08/11/2022,19:04:30,SYM,16.31,1000.0,1000.0,0.0,0,19.49,-88.84,0.0,90.0,-20.11,-90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,25.29,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,20.16,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,19.66,0.0,0.0,100.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,47.99,0.0,30.0,100.0,50.87,19.49,21.6,MULTI_STRATEGY,12.0,,-92.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0
08/11/2022,19:07:00,SYM,16.31,1000.0,1000.0,0.0,0,19.47,-88.84,0.0,90.0,-20.11,-90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,22.4,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,20.16,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,19.45,0.0,0.0,100.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,47.97,0.0,30.0,100.0,50.87,19.47,21.6,MULTI_STRATEGY,12.0,,-92.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0
08/11/2022,19:08:01,SYM,16.31,1000.0,1000.0,0.0,0,22.12,-78.84,0.0,90.0,-20.11,-90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,9.09,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,20.16,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,18.5,72.92,0.0,100.0,93.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,14.0,0.0,47.89,52.94,30.0,100.0,50.87,22.12,21.6,MULTI_STRATEGY,12.0,,-92.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0
08/11/2022,19:11:30,SYM,16.31,1000.0,1000.0,0.0,0,21.72,-78.84,0.0,90.0,-20.11,-90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,24.06,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,20.16,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,22.14,68.75,10.48,100.0,93.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,8.23,14.0,0.0,47.85,31.83,30.0,100.0,39.58,21.72,21.6,MULTI_STRATEGY,12.0,,-92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0
08/11/2022,19:14:30,SYM,16.31,1000.0,1000.0,0.0,0,17.55,-78.84,0.0,90.0,-20.11,-90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,25.63,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N/A,0.0,0.0,20.16,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,22.25,68.75,10.52,0.0,93.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,8.23,14.0,0.0,47.83,21.28,30.0,100.0,39.58,17.55,21.6,MULTI_STRATEGY,12.0,,-92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0
08/11/2022,19:16:30,SYM,16.31,1000.0,1000.0,0.0,0,16.99,-78.84,0.0,90.0,-20.11,-90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,27.12,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N/A,0.0,0.0,20.16,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,22.36,68.75,10.52,0.0,93.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,8.23,14.0,0.0,47.81,10.72,30.0,100.0,39.58,16.99,21.6,MULTI_STRATEGY,12.0,,-92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0
08/11/2022,19:17:30,SYM,16.35,1000.0,1000.0,0.0,0,22.33,-68.84,0.0,90.0,-29.03,-90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,6.09,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N/A,0.0,0.0,42.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,24.08,68.75,100.0,0.0,93.11,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,10.71,14.0,0.0,49.93,0.18,50.0,92.37,42.5,22.33,21.6,MULTI_STRATEGY,12.0,,40.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,50.0
08/11/2022,19:22:30,SYM,16.28,1000.0,1000.0,0.0,0,16.6,-68.84,0.0,-90.0,-2.89,-90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,3.56,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N/A,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,6.48,0.0,0.0,0.0,92.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,46.13,10.79,80.0,100.0,-40.03,16.6,21.6,MULTI_STRATEGY,12.0,,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,true,80.0
08/11/2022,19:26:30,SYM,16.31,1000.0,1000.0,0.0,0,16.42,-68.84,0.0,-90.0,-7.32,-90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,4.23,0.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N/A,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,2.35,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,14.0,0.0,47.73,21.02,30.0,100.0,40.73,16.42,21.6,MULTI_STRATEGY,12.0,,-99.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.84,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0
